Countrycode,Namespace,AirQualityNetwork,AirQualityStation,AirQualityStationEoICode,SamplingPoint,SamplingProcess,Sample,AirPollutant,AirPollutantCode,AveragingTime,Concentration,UnitOfMeasurement,DatetimeBegin,DatetimeEnd,Validity,Verification
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,18.4700000000,µg/m3,2023-01-01 10:00:00 +01:00,2023-01-01 11:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,15.8600000000,µg/m3,2023-01-01 11:00:00 +01:00,2023-01-01 12:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,19.4600000000,µg/m3,2023-01-01 12:00:00 +01:00,2023-01-01 13:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,12.5400000000,µg/m3,2023-01-01 13:00:00 +01:00,2023-01-01 14:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,20.3700000000,µg/m3,2023-01-01 14:00:00 +01:00,2023-01-01 15:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,18.1700000000,µg/m3,2023-01-01 15:00:00 +01:00,2023-01-01 16:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,12.0200000000,µg/m3,2023-01-01 16:00:00 +01:00,2023-01-01 17:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,14.6600000000,µg/m3,2023-01-01 17:00:00 +01:00,2023-01-01 18:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,17.2100000000,µg/m3,2023-01-01 18:00:00 +01:00,2023-01-01 19:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,11.8300000000,µg/m3,2023-01-01 19:00:00 +01:00,2023-01-01 20:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,10.5100000000,µg/m3,2023-01-01 20:00:00 +01:00,2023-01-01 21:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,10.4800000000,µg/m3,2023-01-01 21:00:00 +01:00,2023-01-01 22:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,11.9500000000,µg/m3,2023-01-01 22:00:00 +01:00,2023-01-01 23:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,12.2400000000,µg/m3,2023-01-01 23:00:00 +01:00,2023-01-02 00:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,12.7100000000,µg/m3,2023-01-02 00:00:00 +01:00,2023-01-02 01:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,7.7200000000,µg/m3,2023-01-02 01:00:00 +01:00,2023-01-02 02:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,9.9600000000,µg/m3,2023-01-02 02:00:00 +01:00,2023-01-02 03:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,11.0600000000,µg/m3,2023-01-02 03:00:00 +01:00,2023-01-02 04:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,12.7200000000,µg/m3,2023-01-02 04:00:00 +01:00,2023-01-02 05:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,16.9800000000,µg/m3,2023-01-02 05:00:00 +01:00,2023-01-02 06:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,18.1700000000,µg/m3,2023-01-02 06:00:00 +01:00,2023-01-02 07:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,16.4200000000,µg/m3,2023-01-02 07:00:00 +01:00,2023-01-02 08:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,29.7900000000,µg/m3,2023-01-02 08:00:00 +01:00,2023-01-02 09:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,31.1500000000,µg/m3,2023-01-02 09:00:00 +01:00,2023-01-02 10:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,38.4000000000,µg/m3,2023-01-02 10:00:00 +01:00,2023-01-02 11:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,30.9800000000,µg/m3,2023-01-02 11:00:00 +01:00,2023-01-02 12:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,31.1500000000,µg/m3,2023-01-02 12:00:00 +01:00,2023-01-02 13:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,35.1100000000,µg/m3,2023-01-02 13:00:00 +01:00,2023-01-02 14:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,26.0500000000,µg/m3,2023-01-02 14:00:00 +01:00,2023-01-02 15:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,28.4500000000,µg/m3,2023-01-02 15:00:00 +01:00,2023-01-02 16:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,37.9000000000,µg/m3,2023-01-02 16:00:00 +01:00,2023-01-02 17:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,34.4500000000,µg/m3,2023-01-02 17:00:00 +01:00,2023-01-02 18:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,51.0700000000,µg/m3,2023-01-02 18:00:00 +01:00,2023-01-02 19:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,49.8300000000,µg/m3,2023-01-02 19:00:00 +01:00,2023-01-02 20:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,43.3100000000,µg/m3,2023-01-02 20:00:00 +01:00,2023-01-02 21:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,49.4300000000,µg/m3,2023-01-02 21:00:00 +01:00,2023-01-02 22:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,64.0800000000,µg/m3,2023-01-02 22:00:00 +01:00,2023-01-02 23:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,67.5200000000,µg/m3,2023-01-02 23:00:00 +01:00,2023-01-03 00:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,56.6200000000,µg/m3,2023-01-03 00:00:00 +01:00,2023-01-03 01:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,56.0700000000,µg/m3,2023-01-03 01:00:00 +01:00,2023-01-03 02:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,49.9700000000,µg/m3,2023-01-03 02:00:00 +01:00,2023-01-03 03:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,46.1100000000,µg/m3,2023-01-03 03:00:00 +01:00,2023-01-03 04:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,21.0400000000,µg/m3,2023-01-03 04:00:00 +01:00,2023-01-03 05:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,26.2200000000,µg/m3,2023-01-03 05:00:00 +01:00,2023-01-03 06:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,45.4700000000,µg/m3,2023-01-03 06:00:00 +01:00,2023-01-03 07:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,42.1600000000,µg/m3,2023-01-03 07:00:00 +01:00,2023-01-03 08:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,37.1200000000,µg/m3,2023-01-03 08:00:00 +01:00,2023-01-03 09:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,28.9500000000,µg/m3,2023-01-03 09:00:00 +01:00,2023-01-03 10:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,20.6800000000,µg/m3,2023-01-03 10:00:00 +01:00,2023-01-03 11:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,19.5100000000,µg/m3,2023-01-03 11:00:00 +01:00,2023-01-03 12:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,18.7600000000,µg/m3,2023-01-03 12:00:00 +01:00,2023-01-03 13:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,15.7000000000,µg/m3,2023-01-03 13:00:00 +01:00,2023-01-03 14:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,14.1600000000,µg/m3,2023-01-03 14:00:00 +01:00,2023-01-03 15:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,16.4000000000,µg/m3,2023-01-03 15:00:00 +01:00,2023-01-03 16:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,16.4000000000,µg/m3,2023-01-03 16:00:00 +01:00,2023-01-03 17:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,20.7000000000,µg/m3,2023-01-03 17:00:00 +01:00,2023-01-03 18:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,19.0100000000,µg/m3,2023-01-03 18:00:00 +01:00,2023-01-03 19:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,16.6300000000,µg/m3,2023-01-03 19:00:00 +01:00,2023-01-03 20:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,13.3500000000,µg/m3,2023-01-03 20:00:00 +01:00,2023-01-03 21:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,9.0200000000,µg/m3,2023-01-03 21:00:00 +01:00,2023-01-03 22:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,7.1300000000,µg/m3,2023-01-03 22:00:00 +01:00,2023-01-03 23:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,8.3900000000,µg/m3,2023-01-03 23:00:00 +01:00,2023-01-04 00:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,5.4600000000,µg/m3,2023-01-04 00:00:00 +01:00,2023-01-04 01:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,4.5500000000,µg/m3,2023-01-04 01:00:00 +01:00,2023-01-04 02:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,7.7900000000,µg/m3,2023-01-04 02:00:00 +01:00,2023-01-04 03:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,8.5900000000,µg/m3,2023-01-04 03:00:00 +01:00,2023-01-04 04:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,9.5600000000,µg/m3,2023-01-04 04:00:00 +01:00,2023-01-04 05:00:00 +01:00,1,3
NL,NL.RIVM.AQ,NET-NL010A,STA-NL00418,NL00418,SPO-NL00418_00008_111,SPP-NL_A_chemi_API200E,SPO_F-NL00418_00008_111_112,NO2,http://dd.eionet.europa.eu/vocabulary/aq/pollutant/8,hour,12.3200000000,µg/m3,2023-01-04 05:00:00 +01:00,2023-01-04 06:00:00 +01:00,1,3
